video_id,comment_id,text,author,channel_id,likes,replies,time,timestamp,scraped_at,source,original_length,clean_text,normalized_text,processed_text,sentiment_text,text_length,word_count,avg_word_length,sentiment_polarity,sentiment_subjectivity,has_exclamation,has_question,has_emoji
z1bRlnyQeDk,Ugxdm_zVgfPPqfuTPwd4AaABAg.APINU8zv8BXAPNmi2dJXdT,"Who can trust the BBC after the veil,has lifted! Nobody should watch the BBC anymore. Watch their viewing figures plummet now 😂",@LisaLouise1,,0,0,3 days ago,1762913497.643018,2025-11-14T21:11:37.643018,youtube,127,"Who can trust the BBC after the veil,has lifted! Nobody should watch the BBC anymore. Watch their viewing figures plummet now 😂",who can trust the bbc after the veilhas lifted nobody should watch the bbc anymore watch their viewing figures plummet now 😂,trust bbc veilhas lifted nobody watch bbc anymore watch viewing figure plummet,"Who can trust the BBC after the veil,has lifted! Nobody should watch the BBC anymore. Watch their viewing figures plummet now 😂",127,22,4.818181818181818,0.0,0.0,True,False,True
z1bRlnyQeDk,Ugxdm_zVgfPPqfuTPwd4AaABAg.APINU8zv8BXAPNsKB6nGsl,@LisaLouise1  Oh without a doubt. It would be even better if their bank balance plummeted too on account of everyone cancelling their tv licences.,@carouselcakes6237,,0,0,3 days ago,1762913497.7437,2025-11-14T21:11:37.743700,youtube,146,Oh without a doubt. It would be even better if their bank balance plummeted too on account of everyone cancelling their tv licences.,oh without a doubt it would be even better if their bank balance plummeted too on account of everyone cancelling their tv licences,oh without doubt even better bank balance plummeted account everyone cancelling tv licence,Oh without a doubt. It would be even better if their bank balance plummeted too on account of everyone cancelling their tv licences.,146,24,5.083333333333333,0.5,0.5,False,False,False
z1bRlnyQeDk,UgzFidi091C_uGfzdG54AaABAg,Gold! No woke trash.  Only genuine emotion,@ColdHardToronto,,0,2,6 days ago,1762654298.085128,2025-11-14T21:11:38.085128,youtube,42,Gold! No woke trash. Only genuine emotion,gold no woke trash only genuine emotion,gold woke trash genuine emotion,Gold! No woke trash. Only genuine emotion,42,7,5.0,0.2,0.75,True,False,False
z1bRlnyQeDk,UgzFst8lbh0NAkHPBel4AaABAg,Life is short. Time moves fast. Enjoy and smile. Ignore negativity.,@TheArnoldWorld,,0,0,6 days ago,1762654298.186138,2025-11-14T21:11:38.186138,youtube,67,Life is short. Time moves fast. Enjoy and smile. Ignore negativity.,life is short time moves fast enjoy and smile ignore negativity,life short time move fast enjoy smile ignore negativity,Life is short. Time moves fast. Enjoy and smile. Ignore negativity.,67,11,5.181818181818182,0.22500000000000003,0.375,False,False,False
z1bRlnyQeDk,UgxL_fNBgIcOyF7nYcd4AaABAg,"👍👍👍
Well done John Lewis. 
Superb. Best advert for a very very long time",@moranodj,,0,0,6 days ago,1762654298.388826,2025-11-14T21:11:38.388826,youtube,72,👍👍👍 Well done John Lewis. Superb. Best advert for a very very long time,👍👍👍 well done john lewis superb best advert for a very very long time,well done john lewis superb best advert long time,👍👍👍 Well done John Lewis. Superb. Best advert for a very very long time,72,14,4.142857142857143,0.645,0.6066666666666667,False,False,True
z1bRlnyQeDk,UgybyrZnT1wOTD2HQmV4AaABAg,"as a 41 yr old father in England, this is PERFECT, just PERFECT I shed a tear. Thank you 🙂",@chrismayhew6528,,0,0,6 days ago,1762654298.48957,2025-11-14T21:11:38.489570,youtube,90,"as a 41 yr old father in England, this is PERFECT, just PERFECT I shed a tear. Thank you 🙂",as a yr old father in england this is perfect just perfect i shed a tear thank you 🙂,yr old father england perfect perfect shed tear thank,"as a 41 yr old father in England, this is PERFECT, just PERFECT I shed a tear. Thank you 🙂",90,20,3.55,0.7000000000000001,0.7333333333333334,False,False,True
z1bRlnyQeDk,UgxFvLmty48CNabXjtp4AaABAg,Anyone else craving some Mandy 😂,@Asbo.666,,0,0,6 days ago,1762654298.590489,2025-11-14T21:11:38.590489,youtube,32,Anyone else craving some Mandy 😂,anyone else craving some mandy 😂,anyone else craving mandy,Anyone else craving some Mandy 😂,32,6,4.5,0.0,0.0,False,False,True
z1bRlnyQeDk,UgzL0S52keapcKoQaGp4AaABAg,Why can't they just stick to fun.,@matc0919,,0,0,6 days ago,1762654298.792469,2025-11-14T21:11:38.792469,youtube,33,Why can't they just stick to fun.,why cant they just stick to fun,cant stick fun,Why can't they just stick to fun.,33,7,3.857142857142857,0.3,0.2,False,False,False
z1bRlnyQeDk,UgytSO9nWvFiOxwF9Q14AaABAg,Sorry… not feeling this. It’s a personal tale. Magical in that regard. But there’s no Christmas magic in this for me. Feels more like a charity ad.,@dpfghela,,0,0,6 days ago,1762654298.995675,2025-11-14T21:11:38.995675,youtube,147,Sorry… not feeling this. It’s a personal tale. Magical in that regard. But there’s no Christmas magic in this for me. Feels more like a charity ad.,sorry… not feeling this it’s a personal tale magical in that regard but there’s no christmas magic in this for me feels more like a charity ad,sorry feeling personal tale magical regard christmas magic feel charity ad,Sorry… not feeling this. It’s a personal tale. Magical in that regard. But there’s no Christmas magic in this for me. Feels more like a charity ad.,147,27,4.481481481481482,0.375,0.7,False,False,False
z1bRlnyQeDk,UgyHh6vaU01-ynjFxL54AaABAg,"An age-old retailer knows more  about bringing a country together than a government. Well done, john lewis for reminding us of who we are....",@MrTomalas,,0,0,6 days ago,1762654299.197425,2025-11-14T21:11:39.197425,youtube,141,"An age-old retailer knows more about bringing a country together than a government. Well done, john lewis for reminding us of who we are....",an ageold retailer knows more about bringing a country together than a government well done john lewis for reminding us of who we are,ageold retailer know bringing country together government well done john lewis reminding u,"An age-old retailer knows more about bringing a country together than a government. Well done, john lewis for reminding us of who we are....",141,24,4.875,0.5,0.5,False,False,False
z1bRlnyQeDk,Ugz1PlQP5mi8hafroU54AaABAg,"Finally, an advert that represents me and my culture, Who would have thought it in 2025. John Lewis has my back.. well done for not bending the knee.",@planthousecheshire,,0,0,6 days ago,1762654299.29821,2025-11-14T21:11:39.298210,youtube,149,"Finally, an advert that represents me and my culture, Who would have thought it in 2025. John Lewis has my back.. well done for not bending the knee.",finally an advert that represents me and my culture who would have thought it in john lewis has my back well done for not bending the knee,finally advert represents culture thought john lewis back well done bending knee,"Finally, an advert that represents me and my culture, Who would have thought it in 2025. John Lewis has my back.. well done for not bending the knee.",149,28,4.357142857142857,0.0,0.5,False,False,False
z1bRlnyQeDk,Ugyw87-QW6oAgrm6sSd4AaABAg,I dance like the dad at raves now and I’m 22,@m.c200,,0,0,6 days ago,1762654299.400358,2025-11-14T21:11:39.400358,youtube,44,I dance like the dad at raves now and I’m 22,i dance like the dad at raves now and i’m,dance dad raf,I dance like the dad at raves now and I’m 22,44,11,3.090909090909091,0.0,0.0,False,False,False
z1bRlnyQeDk,UgzM0OnpNNvO33b1nrN4AaABAg,"Oh Wow, John Lewis… thank you for this, your best Christmas advert is SO many years.  

No silly agendas, no pandering, just a good honest family, and a Dad realising the best times of his life aren’t the old days, it’s his son.

I’m not crying…. You’re crying 😂",@paulb3318,,0,0,6 days ago (edited),1762654299.501158,2025-11-14T21:11:39.501158,youtube,262,"Oh Wow, John Lewis… thank you for this, your best Christmas advert is SO many years. No silly agendas, no pandering, just a good honest family, and a Dad realising the best times of his life aren’t the old days, it’s his son. I’m not crying…. You’re crying 😂",oh wow john lewis… thank you for this your best christmas advert is so many years no silly agendas no pandering just a good honest family and a dad realising the best times of his life aren’t the old days it’s his son i’m not crying… you’re crying 😂,oh john lewis thank best christmas advert many year silly agenda pandering honest family dad realising best time life old day son cry cry,"Oh Wow, John Lewis… thank you for this, your best Christmas advert is SO many years. No silly agendas, no pandering, just a good honest family, and a Dad realising the best times of his life aren’t the old days, it’s his son. I’m not crying…. You’re crying 😂",262,49,4.285714285714286,0.44999999999999996,0.586111111111111,False,False,True
z1bRlnyQeDk,UgynLZPpTd8Xo4axQX94AaABAg,Wish I could hug my dad again. 😢,@millsidecottage,,0,0,6 days ago,1762654299.601564,2025-11-14T21:11:39.601564,youtube,32,Wish I could hug my dad again. 😢,wish i could hug my dad again 😢,wish hug dad,Wish I could hug my dad again. 😢,32,8,3.125,0.0,0.0,False,False,True
z1bRlnyQeDk,UgwzAFekP2r-yuLtucl4AaABAg,How on earth did you guys achieve this greatness in just 2minutes with hardly any dialogue??,@spartalane13,,0,0,6 days ago,1762654299.804473,2025-11-14T21:11:39.804473,youtube,92,How on earth did you guys achieve this greatness in just 2minutes with hardly any dialogue??,how on earth did you guys achieve this greatness in just minutes with hardly any dialogue,earth guy achieve greatness minute hardly dialogue,How on earth did you guys achieve this greatness in just 2minutes with hardly any dialogue??,92,16,4.8125,-0.2916666666666667,0.5416666666666666,False,True,False
z1bRlnyQeDk,UgwwKAewjKaOZ2H7Nw54AaABAg,Yes this is completely accurate and has me fighting the tears. Fatherhood is incredible.,@ggregor123,,0,0,6 days ago,1762654299.904955,2025-11-14T21:11:39.904955,youtube,88,Yes this is completely accurate and has me fighting the tears. Fatherhood is incredible.,yes this is completely accurate and has me fighting the tears fatherhood is incredible,completely accurate fighting tear fatherhood incredible,Yes this is completely accurate and has me fighting the tears. Fatherhood is incredible.,88,14,5.357142857142857,0.65,0.7666666666666667,False,False,False
z1bRlnyQeDk,Ugy97LH5hrwSsXeW3QR4AaABAg,"Gah, this one hits hard! So many emotions wrapped into one little ad. Beautifully done. 😭",@CarolinePerry-k2b,,0,0,6 days ago,1762654300.006733,2025-11-14T21:11:40.006733,youtube,89,"Gah, this one hits hard! So many emotions wrapped into one little ad. Beautifully done. 😭",gah this one hits hard so many emotions wrapped into one little ad beautifully done 😭,gah one hit hard many emotion wrapped one little ad beautifully done,"Gah, this one hits hard! So many emotions wrapped into one little ad. Beautifully done. 😭",89,16,4.625,0.19947916666666665,0.6354166666666666,True,False,True
z1bRlnyQeDk,UgzFidi091C_uGfzdG54AaABAg.APHNUc8eYr6APJJfqDlFBd,​ @djtrev0815 oh?  Why is that?,@ColdHardToronto,,0,0,5 days ago,1762740700.426652,2025-11-14T21:11:40.426652,youtube,31,​ oh? Why is that?,​ oh why is that,oh why is that,​ oh? Why is that?,31,6,4.166666666666667,0.0,0.0,False,True,False
z1bRlnyQeDk,Ugw_9kDT0IfaweI5AYJ4AaABAg,10k likes all ready.  Says it all,@69bock69,,0,0,6 days ago,1762654300.79826,2025-11-14T21:11:40.798260,youtube,33,10k likes all ready. Says it all,k likes all ready says it all,like ready say,10k likes all ready. Says it all,33,7,3.7142857142857144,0.2,0.5,False,False,False
z1bRlnyQeDk,Ugy_j5WrFpjPmC1KV9F4AaABAg,"Well done john lewis , well done 👏",@69bock69,,0,0,6 days ago,1762654300.898924,2025-11-14T21:11:40.898924,youtube,34,"Well done john lewis , well done 👏",well done john lewis well done 👏,well done john lewis well done,"Well done john lewis , well done 👏",34,8,3.375,0.0,0.0,False,False,True
z1bRlnyQeDk,UgxcZVE1fEdkis7EXs94AaABAg,Excellent ad.,@lastblast48,,0,0,6 days ago,1762654301.000586,2025-11-14T21:11:41.000586,youtube,13,Excellent ad.,excellent ad,excellent ad,Excellent ad.,13,2,6.0,1.0,1.0,False,False,False
z1bRlnyQeDk,UgwyAHI1apIOZQwIOEx4AaABAg,"The song that would get me all emotional from my youth would be Sham 69 'hurry up Harry""",@adambinnie1332,,0,0,6 days ago,1762654301.101947,2025-11-14T21:11:41.101947,youtube,88,"The song that would get me all emotional from my youth would be Sham 69 'hurry up Harry""",the song that would get me all emotional from my youth would be sham hurry up harry,song emotional youth sham hurry harry,"The song that would get me all emotional from my youth would be Sham 69 'hurry up Harry""",88,18,3.9444444444444446,-0.1,0.475,False,False,False
z1bRlnyQeDk,UgzO8XVWUyaWRysr5uR4AaABAg,"This is magnificent. Poetic, meaningful and full of power! Amazing job ❤ congrats",@gabi.monsanto521,,0,0,6 days ago,1762654301.202158,2025-11-14T21:11:41.202158,youtube,81,"This is magnificent. Poetic, meaningful and full of power! Amazing job ❤ congrats",this is magnificent poetic meaningful and full of power amazing job ❤ congrats,magnificent poetic meaningful full power amazing job congrats,"This is magnificent. Poetic, meaningful and full of power! Amazing job ❤ congrats",81,13,5.3076923076923075,0.5825,0.74,True,False,True
z1bRlnyQeDk,UgxRxHK8Jxcdrx_etRl4AaABAg,Good to see. A British family. Father and son connecting. A special moment where words are not required. Well done JL for not succumbing to the temptation to deliver some woke liberal elite pleasing nonsense.,@jp7140,,0,0,6 days ago,1762654301.303303,2025-11-14T21:11:41.304307,youtube,208,Good to see. A British family. Father and son connecting. A special moment where words are not required. Well done JL for not succumbing to the temptation to deliver some woke liberal elite pleasing nonsense.,good to see a british family father and son connecting a special moment where words are not required well done jl for not succumbing to the temptation to deliver some woke liberal elite pleasing nonsense,see british family father son connecting special moment word required well done jl succumbing temptation deliver woke liberal elite pleasing nonsense,Good to see. A British family. Father and son connecting. A special moment where words are not required. Well done JL for not succumbing to the temptation to deliver some woke liberal elite pleasing nonsense.,208,35,4.9714285714285715,0.3523809523809524,0.3904761904761905,False,False,False
z1bRlnyQeDk,UgwUyGfLaoTgJ8toxjx4AaABAg,Directed by Jonathan Alric 🙌😍✨,@DeservesAQuietNight,,0,0,6 days ago,1762654301.405243,2025-11-14T21:11:41.405243,youtube,30,Directed by Jonathan Alric 🙌😍✨,directed by jonathan alric 🙌😍✨,directed jonathan alric,Directed by Jonathan Alric 🙌😍✨,30,5,5.2,0.0,0.0,False,False,True
z1bRlnyQeDk,UgxPZ8e9Xb3DrDmgRFN4AaABAg,10/10 Weldone John Lewis ! ❤🎉,@CloudHayley,,0,0,6 days ago,1762654301.506114,2025-11-14T21:11:41.506114,youtube,29,10/10 Weldone John Lewis ! ❤🎉,weldone john lewis ❤🎉,weldone john lewis,10/10 Weldone John Lewis ! ❤🎉,29,6,4.0,0.0,0.0,True,False,True
z1bRlnyQeDk,UgwJju9wD53G6qSZWV94AaABAg,"Being lucky enough to be part of the 90s dance era going clubbing was the best, but now having three sons aged 15,16,20 this advert hits alot of emotions and very relateable brilliant advert 👏 well done john lewis 👏",@petergradon1818,,0,0,6 days ago,1762654301.606941,2025-11-14T21:11:41.606941,youtube,215,"Being lucky enough to be part of the 90s dance era going clubbing was the best, but now having three sons aged 15,16,20 this advert hits alot of emotions and very relateable brilliant advert 👏 well done john lewis 👏",being lucky enough to be part of the s dance era going clubbing was the best but now having three sons aged this advert hits alot of emotions and very relateable brilliant advert 👏 well done john lewis 👏,lucky enough part dance era clubbing best three son aged advert hit alot emotion relateable brilliant advert well done john lewis,"Being lucky enough to be part of the 90s dance era going clubbing was the best, but now having three sons aged 15,16,20 this advert hits alot of emotions and very relateable brilliant advert 👏 well done john lewis 👏",215,40,4.4,0.38888888888888884,0.5555555555555556,False,False,True
z1bRlnyQeDk,Ugzrc4qFsE7k13s2nUF4AaABAg,Think you have to be a parent to really understand the feelings . Perfect for Christmas 😊,@lorrainegmoore5042,,0,0,6 days ago,1762654301.708147,2025-11-14T21:11:41.708147,youtube,89,Think you have to be a parent to really understand the feelings . Perfect for Christmas 😊,think you have to be a parent to really understand the feelings perfect for christmas 😊,think parent understand feeling perfect christmas,Think you have to be a parent to really understand the feelings . Perfect for Christmas 😊,89,17,4.294117647058823,0.6,0.6,False,False,True
z1bRlnyQeDk,UgzfUF9kXA4vMqvBYs54AaABAg,What’s the song at the end when it fades,@Dingle18,,0,2,6 days ago,1762654301.809004,2025-11-14T21:11:41.809004,youtube,40,What’s the song at the end when it fades,what’s the song at the end when it fades,song end fade,What’s the song at the end when it fades,40,9,3.5555555555555554,0.0,0.0,False,False,False
z1bRlnyQeDk,UgwEZW_nCXiXa5C71Zp4AaABAg,This had me in bits. The ad agency needs an Oscar. Briliiant.,@pezza39817,,0,0,6 days ago,1762654301.91024,2025-11-14T21:11:41.910240,youtube,61,This had me in bits. The ad agency needs an Oscar. Briliiant.,this had me in bits the ad agency needs an oscar briliiant,bit ad agency need oscar briliiant,This had me in bits. The ad agency needs an Oscar. Briliiant.,61,12,4.166666666666667,0.0,0.0,False,False,False
z1bRlnyQeDk,UgwEVNUecv9cR5RwhUl4AaABAg,Finally back to good adverts.,@AndrewCahill789,,0,0,6 days ago,1762654302.011101,2025-11-14T21:11:42.011101,youtube,29,Finally back to good adverts.,finally back to good adverts,finally back advert,Finally back to good adverts.,29,5,5.0,0.35,0.30000000000000004,False,False,False
z1bRlnyQeDk,Ugwvgj4oWOOU5CNnCl14AaABAg,Man this advert got me 😢. Well done John lewis. Smashed it this year,@nomads66,,0,0,6 days ago,1762654302.112546,2025-11-14T21:11:42.112546,youtube,68,Man this advert got me 😢. Well done John lewis. Smashed it this year,man this advert got me 😢 well done john lewis smashed it this year,man advert well done john lewis smashed year,Man this advert got me 😢. Well done John lewis. Smashed it this year,68,14,3.9285714285714284,0.0,0.0,False,False,True
z1bRlnyQeDk,UgwR1LPuycFMkHVr-P14AaABAg,Very perceptive ad. Well done John Lewis. Refreshing to see a break from the misandry which is so prevalent in today's society.,@danieljohnstonhq,,0,0,6 days ago,1762654302.213723,2025-11-14T21:11:42.213723,youtube,127,Very perceptive ad. Well done John Lewis. Refreshing to see a break from the misandry which is so prevalent in today's society.,very perceptive ad well done john lewis refreshing to see a break from the misandry which is so prevalent in todays society,perceptive ad well done john lewis refreshing see break misandry prevalent today society,Very perceptive ad. Well done John Lewis. Refreshing to see a break from the misandry which is so prevalent in today's society.,127,22,4.818181818181818,0.35,0.65,False,False,False
z1bRlnyQeDk,Ugy2vr9k87TkEpHjRCV4AaABAg,"This is beautiful, wholesome, wonderful.  Just what the world needs more of today. Definitely no ‘woke’ here!",@Misscontess,,0,0,6 days ago,1762654302.315587,2025-11-14T21:11:42.315587,youtube,109,"This is beautiful, wholesome, wonderful. Just what the world needs more of today. Definitely no ‘woke’ here!",this is beautiful wholesome wonderful just what the world needs more of today definitely no ‘woke’ here,beautiful wholesome wonderful world need today definitely woke,"This is beautiful, wholesome, wonderful. Just what the world needs more of today. Definitely no ‘woke’ here!",109,17,5.411764705882353,0.5875,0.75,True,False,False
z1bRlnyQeDk,UgzrMXazcfQO4_rOgi94AaABAg,"The advertising agency that produced this is swimming against the tide, that is for sure, but that is a masterclass in how it is done.

Yes, an English family where father and son are centre stage is definitely a welcome change.

The musical choice instantly invokes nostalgia for the generation X’ers out there.

The tone was perfect and the use of memory of the son from baby to toddler to teenager is powerful stuff.

I shop at John Lewis and will continue to do so.

It is just referring to see fathers, sons and men shown in a positive light for a change.",@AlexDeLarge77,,0,1,6 days ago,1762654302.416231,2025-11-14T21:11:42.416231,youtube,560,"The advertising agency that produced this is swimming against the tide, that is for sure, but that is a masterclass in how it is done. Yes, an English family where father and son are centre stage is definitely a welcome change. The musical choice instantly invokes nostalgia for the generation X’ers out there. The tone was perfect and the use of memory of the son from baby to toddler to teenager is powerful stuff. I shop at John Lewis and will continue to do so. It is just referring to see fathers, sons and men shown in a positive light for a change.",the advertising agency that produced this is swimming against the tide that is for sure but that is a masterclass in how it is done yes an english family where father and son are centre stage is definitely a welcome change the musical choice instantly invokes nostalgia for the generation x’ers out there the tone was perfect and the use of memory of the son from baby to toddler to teenager is powerful stuff i shop at john lewis and will continue to do so it is just referring to see fathers sons and men shown in a positive light for a change,advertising agency produced swimming tide sure masterclass done english family father son centre stage definitely welcome change musical choice instantly invokes nostalgia generation er tone perfect use memory son baby toddler teenager powerful stuff shop john lewis continue referring see father son men shown positive light change,"The advertising agency that produced this is swimming against the tide, that is for sure, but that is a masterclass in how it is done. Yes, an English family where father and son are centre stage is definitely a welcome change. The musical choice instantly invokes nostalgia for the generation X’ers out there. The tone was perfect and the use of memory of the son from baby to toddler to teenager is powerful stuff. I shop at John Lewis and will continue to do so. It is just referring to see fathers, sons and men shown in a positive light for a change.",560,103,4.398058252427185,0.3585858585858585,0.6334455667789001,False,False,False
z1bRlnyQeDk,UgzJOTFjs0sZ3ePhsuN4AaABAg,Wooow !! By far the finest Xmas add in years !!!!.I'm 45 years old and that add sooooooo speaks to me Huge Thanks John Lewis very emotional and even I teared up 😢😢 just beautiful. It also shows that we were the very last Generation as whole that had no smart phones no social media..We just enjoyed life went out and enjoyed the music at Clubs and Gigs Culture & Fashion It was an escape and we parted the 80's and 90's absolutely Rocked !!!!.,@marcdavis8842,,0,1,6 days ago (edited),1762654302.51771,2025-11-14T21:11:42.517710,youtube,443,Wooow !! By far the finest Xmas add in years !!!!.I'm 45 years old and that add sooooooo speaks to me Huge Thanks John Lewis very emotional and even I teared up 😢😢 just beautiful. It also shows that we were the very last Generation as whole that had no smart phones no social media..We just enjoyed life went out and enjoyed the music at Clubs and Gigs Culture & Fashion It was an escape and we parted the 80's and 90's absolutely Rocked !!!!.,wooow by far the finest xmas add in years im years old and that add sooooooo speaks to me huge thanks john lewis very emotional and even i teared up 😢😢 just beautiful it also shows that we were the very last generation as whole that had no smart phones no social mediawe just enjoyed life went out and enjoyed the music at clubs and gigs culture fashion it was an escape and we parted the s and s absolutely rocked,wooow far finest xmas add year im year old add sooooooo speaks huge thanks john lewis emotional even teared beautiful also show last generation whole smart phone social mediawe enjoyed life went enjoyed music club gig culture fashion escape parted absolutely rocked,Wooow !! By far the finest Xmas add in years !!!!.I'm 45 years old and that add sooooooo speaks to me Huge Thanks John Lewis very emotional and even I teared up 😢😢 just beautiful. It also shows that we were the very last Generation as whole that had no smart phones no social media..We just enjoyed life went out and enjoyed the music at Clubs and Gigs Culture & Fashion It was an escape and we parted the 80's and 90's absolutely Rocked !!!!.,443,85,4.223529411764706,0.25835479624542124,0.5877838827838829,True,False,True
z1bRlnyQeDk,UgwO892P7pHYK2PZuGF4AaABAg,Love love love that!,@seanmet69,,0,1,6 days ago,1762654302.619151,2025-11-14T21:11:42.619151,youtube,20,Love love love that!,love love love that,love love love,Love love love that!,20,4,4.25,0.5416666666666666,0.6,True,False,False
z1bRlnyQeDk,UgwuUg0KUopAb-bs7Ox4AaABAg,"My son's dad should be watching this ad again and again and trying to connect with his son rather than expect and demand that his son connect to what he became, a pure copy of his own father. History repeating itself,  just so sad to watch.",@vaniaguy8257,,0,0,6 days ago,1762654302.721375,2025-11-14T21:11:42.721375,youtube,240,"My son's dad should be watching this ad again and again and trying to connect with his son rather than expect and demand that his son connect to what he became, a pure copy of his own father. History repeating itself, just so sad to watch.",my sons dad should be watching this ad again and again and trying to connect with his son rather than expect and demand that his son connect to what he became a pure copy of his own father history repeating itself just so sad to watch,son dad watching ad trying connect son rather expect demand son connect became pure copy father history repeating sad watch,"My son's dad should be watching this ad again and again and trying to connect with his son rather than expect and demand that his son connect to what he became, a pure copy of his own father. History repeating itself, just so sad to watch.",240,46,4.217391304347826,0.10476190476190476,0.8333333333333334,False,False,False
z1bRlnyQeDk,UgzfUF9kXA4vMqvBYs54AaABAg.APGZs79wnrAAPGkGE98j6j,"Same song just someone’s rebooted it for the ad into a more nostalgic version.
He’s called ‘Labrinth’",@TayWoode,,0,0,6 days ago (edited),1762654302.990191,2025-11-14T21:11:42.990191,youtube,101,Same song just someone’s rebooted it for the ad into a more nostalgic version. He’s called ‘Labrinth’,same song just someone’s rebooted it for the ad into a more nostalgic version he’s called ‘labrinth’,song someone rebooted ad nostalgic version called labrinth,Same song just someone’s rebooted it for the ad into a more nostalgic version. He’s called ‘Labrinth’,101,17,5.0,0.0,0.5416666666666666,False,False,False
z1bRlnyQeDk,UgzfUF9kXA4vMqvBYs54AaABAg.APGZs79wnrAAPH3gg1U9Y6,"Alison Limerick ‘Where Love Lives’, in a new reimagined version by Labrinth ☺️ - Nicola",@johnlewisretail,,0,0,6 days ago,1762654303.092223,2025-11-14T21:11:43.092729,youtube,87,"Alison Limerick ‘Where Love Lives’, in a new reimagined version by Labrinth ☺️ - Nicola",alison limerick ‘where love lives’ in a new reimagined version by labrinth ☺️ nicola,alison limerick love life new reimagined version labrinth nicola,"Alison Limerick ‘Where Love Lives’, in a new reimagined version by Labrinth ☺️ - Nicola",87,15,4.866666666666666,0.3181818181818182,0.5272727272727272,False,False,True
z1bRlnyQeDk,UgzrMXazcfQO4_rOgi94AaABAg.APGOMx11F0eAPRmDtZITTj,I agree but can it be a UK family,@nellygffc1876,,0,0,2 days ago,1762999903.3642,2025-11-14T21:11:43.364200,youtube,33,I agree but can it be a UK family,i agree but can it be a uk family,agree uk family,I agree but can it be a UK family,33,9,2.7777777777777777,0.0,0.0,False,False,False
z1bRlnyQeDk,UgzJOTFjs0sZ3ePhsuN4AaABAg.APGKmi4Bh20APGLW2y_rfS,"That’s so lovely to hear, we’re delighted it resonated with you ❤️🎄 - Filipa",@johnlewisretail,,0,0,6 days ago,1762654303.649239,2025-11-14T21:11:43.649239,youtube,76,"That’s so lovely to hear, we’re delighted it resonated with you ❤️🎄 - Filipa",that’s so lovely to hear we’re delighted it resonated with you ❤️🎄 filipa,lovely hear delighted resonated filipa,"That’s so lovely to hear, we’re delighted it resonated with you ❤️🎄 - Filipa",76,14,4.5,0.6,0.725,False,False,True
z1bRlnyQeDk,UgwO892P7pHYK2PZuGF4AaABAg.APGHA6p9bFWAPGSUhsITaY,We love that you love it ❤️🎄 - Filipa,@johnlewisretail,,0,0,6 days ago,1762654303.93996,2025-11-14T21:11:43.939960,youtube,37,We love that you love it ❤️🎄 - Filipa,we love that you love it ❤️🎄 filipa,love love filipa,We love that you love it ❤️🎄 - Filipa,37,9,3.2222222222222223,0.5,0.6,False,False,True
z1bRlnyQeDk,UgwinPPnmJ4xJ37Duzp4AaABAg,"Wow, they get it…..shame I got dust in my eyes.😢",@jamesharrison611,,0,0,6 days ago,1762654304.28288,2025-11-14T21:11:44.282880,youtube,48,"Wow, they get it…..shame I got dust in my eyes.😢",wow they get it…shame i got dust in my eyes😢,shame dust eye,"Wow, they get it…..shame I got dust in my eyes.😢",48,10,3.9,0.1,1.0,False,False,True
z1bRlnyQeDk,Ugyy-DdmpMzXh4yst6F4AaABAg,"The lesson is clear: Dads, don't take magic mushrooms on Christmas day",@plebjames,,0,0,6 days ago,1762654304.38451,2025-11-14T21:11:44.384510,youtube,70,"The lesson is clear: Dads, don't take magic mushrooms on Christmas day",the lesson is clear dads dont take magic mushrooms on christmas day,lesson clear dad dont take magic mushroom christmas day,"The lesson is clear: Dads, don't take magic mushrooms on Christmas day",70,12,4.916666666666667,0.3,0.6916666666666667,False,False,False
z1bRlnyQeDk,UgxirdnGaZwjsPQVFs54AaABAg,I came because GAYDIO Manchester spilled the tea on this,@Michael-xh3bt,,0,0,6 days ago,1762654304.485382,2025-11-14T21:11:44.485382,youtube,56,I came because GAYDIO Manchester spilled the tea on this,i came because gaydio manchester spilled the tea on this,came gaydio manchester spilled tea,I came because GAYDIO Manchester spilled the tea on this,56,10,4.7,0.0,0.0,False,False,False
z1bRlnyQeDk,Ugyo-Ip2dHSqs9nqpMJ4AaABAg,This is so good.,@ayofemionyoutube,,0,1,6 days ago,1762654304.587213,2025-11-14T21:11:44.587213,youtube,16,This is so good.,this is so good,this is so good,This is so good.,16,4,3.25,0.7,0.6000000000000001,False,False,False
z1bRlnyQeDk,UgyfZ_1nqr2e9dWE3Ot4AaABAg,John Lewis still a British Iconic brand and one of the only brands still in sync with the pulse of British people. A quality advert well done ❤️🙏🏻☦️,@PreparingForTheNewJerusalem,,0,0,6 days ago,1762654304.68776,2025-11-14T21:11:44.687760,youtube,148,John Lewis still a British Iconic brand and one of the only brands still in sync with the pulse of British people. A quality advert well done ❤️🙏🏻☦️,john lewis still a british iconic brand and one of the only brands still in sync with the pulse of british people a quality advert well done ❤️🙏🏻☦️,john lewis still british iconic brand one brand still sync pulse british people quality advert well done,John Lewis still a British Iconic brand and one of the only brands still in sync with the pulse of British people. A quality advert well done ❤️🙏🏻☦️,148,28,4.321428571428571,0.125,0.375,False,False,True
